offset,addr,cavity_q,local_m,residual,surprise,event,label
488,0x2558,0.00000,0.20000,20.00100,0.22314,0,0
489,0x2559,0.00000,0.20000,20.00100,0.22314,0,0
491,0x255b,0.00000,0.20000,20.00100,0.22314,0,0
492,0x255c,0.00000,0.20000,20.00100,0.22314,0,0
493,0x255d,0.00000,0.20000,20.00100,0.22314,0,0
494,0x255e,0.99756,1.00000,0.04941,0.00244,0,1
495,0x255f,0.00000,0.20000,20.00100,0.22314,0,0
496,0x2560,0.00000,0.20000,20.00100,0.22314,0,0
497,0x2561,0.00000,0.20000,20.00100,0.22314,0,0
498,0x2562,0.06449,1.00000,3.80859,2.74119,0,1
499,0x2563,0.00000,0.20000,20.00100,0.22314,0,0
500,0x2564,0.00000,0.20000,20.00100,0.22314,0,0
501,0x2565,0.00000,0.20000,20.00100,0.22314,0,0
502,0x2566,0.00000,0.20000,20.00100,0.22314,0,0
503,0x2567,0.00000,0.20000,20.00100,0.22314,0,0
504,0x2568,0.00000,0.20000,20.00100,0.22314,0,0
505,0x2569,0.99756,1.00000,0.04941,0.00244,0,1
506,0x256a,0.00000,0.20000,20.00100,0.22314,0,0
507,0x256b,0.00000,0.20000,20.00100,0.22314,0,0
508,0x256c,0.00000,0.20000,20.00100,0.22314,0,0
509,0x256d,0.06449,1.00000,3.80859,2.74119,0,1
510,0x256e,0.00000,0.20000,20.00100,0.22314,0,0
511,0x256f,0.00000,0.20000,20.00100,0.22314,0,0
512,0x2570,0.00000,0.20000,20.00100,0.22314,0,0
513,0x2571,0.00000,0.20000,20.00100,0.22314,0,0
514,0x2572,0.00000,0.20000,20.00100,0.22314,0,0
515,0x2573,0.00000,0.20000,20.00100,0.22314,0,0
516,0x2574,0.99756,1.00000,0.04941,0.00244,0,1
517,0x2575,0.00000,0.20000,20.00100,0.22314,0,0
518,0x2576,0.00000,0.20000,20.00100,0.22314,0,0
519,0x2577,0.00000,0.20000,20.00100,0.22314,0,0
520,0x2578,0.06449,1.00000,3.80859,2.74119,0,1
521,0x2579,0.00000,0.20000,20.00100,0.22314,0,0
522,0x257a,0.00000,0.20000,20.00100,0.22314,0,0
523,0x257b,0.00000,0.20000,20.00100,0.22314,0,0
524,0x257c,0.00000,0.20000,20.00100,0.22314,0,0
525,0x257d,0.00000,0.20000,20.00100,0.22314,0,0
526,0x257e,0.00000,0.20000,20.00100,0.22314,0,0
527,0x257f,0.99756,1.00000,0.04941,0.00244,0,1
528,0x2580,0.00000,0.20000,20.00100,0.22314,0,0
529,0x2581,0.00000,0.20000,20.00100,0.22314,0,0
530,0x2582,0.00000,0.20000,20.00100,0.22314,0,0
531,0x2583,0.05842,1.00000,4.01461,2.84008,0,1
532,0x2584,0.00000,0.20000,20.00100,0.22314,0,0
533,0x2585,0.00000,0.20000,20.00100,0.22314,0,0
534,0x2586,0.00000,0.20000,20.00100,0.22314,0,0
535,0x2587,0.00000,0.20000,20.00100,0.22314,0,0
536,0x2588,0.00000,0.20000,20.00100,0.22314,0,0
537,0x2589,0.00000,0.20000,20.00100,0.22314,0,0
538,0x258a,0.99756,1.00000,0.04941,0.00244,0,1
539,0x258b,0.00000,0.20000,20.00100,0.22314,0,0
540,0x258c,0.00000,0.20000,20.00100,0.22314,0,0
541,0x258d,0.00000,0.20000,20.00100,0.22314,0,0
542,0x258e,0.44417,1.00000,1.11867,0.81156,0,1
543,0x258f,0.00000,0.20000,20.00100,0.22314,0,0
544,0x2590,0.00000,0.20000,20.00100,0.22314,0,0
545,0x2591,0.00000,0.20000,20.00100,0.22314,0,0
546,0x2592,0.00000,0.20000,20.00100,0.22314,0,0
547,0x2593,0.00000,0.20000,20.00100,0.22314,0,0
548,0x2594,0.00000,0.20000,20.00100,0.22314,0,0
549,0x2595,0.00000,0.20000,20.00100,0.22314,0,0
550,0x2596,0.44417,1.00000,1.11867,0.81156,0,1
551,0x2597,0.00000,0.20000,20.00100,0.22314,0,0
552,0x2598,0.00000,0.20000,20.00100,0.22314,0,0
553,0x2599,0.00000,0.20000,20.00100,0.22314,0,0
554,0x259a,0.00000,0.20000,20.00100,0.22314,0,0
555,0x259b,0.00000,0.20000,20.00100,0.22314,0,0
556,0x259c,0.00000,0.20000,20.00100,0.22314,0,0
557,0x259d,0.00000,0.20000,20.00100,0.22314,0,0
558,0x259e,0.86304,1.00000,0.39836,0.14729,0,1
559,0x259f,0.00000,0.20000,20.00100,0.22314,0,0
560,0x25a0,0.00000,0.20000,20.00100,0.22314,0,0
564,0x25a4,0.00000,0.20000,20.00100,0.22314,0,0
565,0x25a5,0.99620,1.00000,0.06176,0.00381,0,1
566,0x25a6,0.00000,0.20000,20.00100,0.22314,0,0
567,0x25a7,0.00000,0.20000,20.00100,0.22314,0,0
568,0x25a8,0.00000,0.20000,20.00100,0.22314,0,0
571,0x25ab,0.00000,0.20000,20.00100,0.22314,0,0
572,0x25ac,0.83447,1.00000,0.44538,0.18096,0,1
573,0x25ad,0.00000,0.20000,20.00100,0.22314,0,0
574,0x25ae,0.00000,0.20000,20.00100,0.22314,0,0
575,0x25af,0.00000,0.20000,20.00100,0.22314,0,0
578,0x25b2,0.00000,0.20000,20.00100,0.22314,0,0
579,0x25b3,0.99620,1.00000,0.06176,0.00381,0,1
580,0x25b4,0.00000,0.20000,20.00100,0.22314,0,0
581,0x25b5,0.00000,0.20000,20.00100,0.22314,0,0
582,0x25b6,0.00000,0.20000,20.00100,0.22314,0,0
586,0x25ba,1.00000,1.00000,0.00000,0.00000,0,1
587,0x25bb,0.00000,0.20000,20.00100,0.22314,0,0
588,0x25bc,1.00000,1.00000,0.00003,0.00000,0,1
589,0x25bd,0.00000,0.20000,20.00100,0.22314,0,0
590,0x25be,0.00000,0.20000,20.00100,0.22314,0,0
592,0x25c0,0.00000,0.20000,20.00100,0.22314,0,0
593,0x25c1,0.00000,0.20000,20.00100,0.22314,0,0
594,0x25c2,0.00000,0.20000,20.00100,0.22314,0,0
595,0x25c3,0.99999,1.00000,0.00107,0.00001,0,1
596,0x25c4,0.00000,0.20000,20.00100,0.22314,0,0
597,0x25c5,0.00000,0.20000,20.00100,0.22314,0,0
598,0x25c6,0.00000,0.20000,20.00100,0.22314,0,0
599,0x25c7,0.99999,1.00000,0.00095,0.00001,0,1
600,0x25c8,0.00000,0.20000,20.00100,0.22314,0,0
601,0x25c9,0.00000,0.92453,92.45745,2.58400,0,0
602,0x25ca,0.99993,1.00000,0.00679,0.00007,0,1
603,0x25cb,0.00000,0.20000,20.00100,0.22314,0,0
604,0x25cc,0.00000,0.92453,92.45745,2.58400,0,0
605,0x25cd,0.00000,0.20000,20.00100,0.22314,0,0
606,0x25ce,0.97663,1.00000,0.15470,0.02365,0,1
607,0x25cf,0.00000,0.92453,92.45745,2.58400,0,0
608,0x25d0,0.00000,0.20000,20.00100,0.22314,0,0
609,0x25d1,0.99996,1.00000,0.00358,0.00004,0,1
610,0x25d2,0.00000,0.20000,20.00100,0.22314,0,0
611,0x25d3,0.00000,1.00000,100.00500,265.18769,1,0
612,0x25d4,0.00000,0.92453,92.45745,2.58400,0,0
613,0x25d5,0.00000,1.00000,100.00500,549.24923,1,1
614,0x25d6,0.00000,1.00000,100.00500,276.27804,1,0
615,0x25d7,0.00000,0.20000,20.00100,0.22314,0,0
616,0x25d8,0.00000,0.20000,20.00100,0.22314,0,0
619,0x25db,0.00000,0.20000,20.00100,0.22314,0,0
620,0x25dc,0.00000,0.20000,20.00100,0.22314,0,0
621,0x25dd,0.99909,1.00000,0.03014,0.00091,0,1
622,0x25de,0.00000,0.20000,20.00100,0.22314,0,0
623,0x25df,0.00000,0.20000,20.00100,0.22314,0,0
624,0x25e0,0.00000,0.20000,20.00100,0.22314,0,0
627,0x25e3,0.00000,0.20000,20.00100,0.22314,0,0
628,0x25e4,0.99950,1.00000,0.02227,0.00050,0,1
629,0x25e5,0.00000,0.20000,20.00100,0.22314,0,0
630,0x25e6,0.00000,0.20000,20.00100,0.22314,0,0
631,0x25e7,0.99950,1.00000,0.02227,0.00050,0,1
632,0x25e8,0.00000,0.20000,20.00100,0.22314,0,0
633,0x25e9,0.00000,0.20000,20.00100,0.22314,0,0
634,0x25ea,1.00000,1.00000,0.00000,0.00000,0,1
635,0x25eb,0.00000,0.92453,92.45745,2.58400,0,0
636,0x25ec,0.99999,1.00000,0.00119,0.00001,0,1
637,0x25ed,0.00000,0.20000,20.00100,0.22314,0,0
638,0x25ee,0.00000,0.20000,20.00100,0.22314,0,0
639,0x25ef,0.99999,1.00000,0.00119,0.00001,0,1
640,0x25f0,0.00000,0.20000,20.00100,0.22314,0,0
641,0x25f1,0.00000,0.20000,20.00100,0.22314,0,0
645,0x25f5,0.00000,0.20000,20.00100,0.22314,0,0
646,0x25f6,0.99999,1.00000,0.00095,0.00001,0,1
647,0x25f7,0.00000,0.20000,20.00100,0.22314,0,0
648,0x25f8,0.00000,0.20000,20.00100,0.22314,0,0
649,0x25f9,0.99999,1.00000,0.00138,0.00001,0,1
650,0x25fa,0.00000,0.20000,20.00100,0.22314,0,0
651,0x25fb,0.00000,0.92453,92.45745,2.58400,0,0
652,0x25fc,0.00000,0.20000,20.00100,0.22314,0,0
653,0x25fd,1.00000,1.00000,0.00000,0.00000,0,1
654,0x25fe,0.00000,0.92453,92.45745,2.58400,0,0
655,0x25ff,0.99805,1.00000,0.04419,0.00195,0,0
656,0x2600,1.00000,1.00000,0.00000,0.00000,0,0
657,0x2601,0.00000,0.20000,20.00087,0.22314,0,0
658,0x2602,0.99997,0.92453,-7.54409,0.07850,0,0
659,0x2603,0.00000,0.92453,92.45745,2.58400,0,0
660,0x2604,0.91939,1.00000,0.29610,0.08404,0,1
661,0x2605,0.00000,0.92453,92.45745,2.58400,0,0
662,0x2606,0.00000,0.20000,20.00100,0.22314,0,0
663,0x2607,0.00000,0.20000,20.00100,0.22314,0,0
666,0x260a,0.00000,0.20000,20.00100,0.22314,0,0
667,0x260b,0.99999,1.00000,0.00095,0.00001,0,1
668,0x260c,0.00000,0.20000,20.00100,0.22314,0,0
669,0x260d,0.00000,0.20000,20.00100,0.22314,0,0
670,0x260e,0.86304,1.00000,0.39836,0.14729,0,1
671,0x260f,0.00000,0.20000,20.00100,0.22314,0,0
672,0x2610,0.00000,0.20000,20.00100,0.22314,0,0
676,0x2614,0.00000,0.92453,92.45745,2.58400,0,0
677,0x2615,0.99999,1.00000,0.00095,0.00001,0,1
678,0x2616,0.00000,0.20000,20.00100,0.22314,0,0
680,0x2618,0.88735,1.00000,0.35630,0.11952,0,1
681,0x2619,0.00000,0.20000,20.00100,0.22314,0,0
682,0x261a,0.00000,0.20000,20.00100,0.22314,0,0
683,0x261b,1.00000,1.00000,0.00000,0.00000,0,1
684,0x261c,0.00000,0.20000,20.00100,0.22314,0,0
685,0x261d,0.87120,1.00000,0.38450,0.13788,0,1
686,0x261e,0.00000,0.92453,92.45745,2.58400,0,0
687,0x261f,0.00000,0.20000,20.00100,0.22314,0,0
689,0x2621,0.00000,0.92453,92.45745,2.58400,0,0
690,0x2622,0.00000,0.20000,20.00100,0.22314,0,0
691,0x2623,0.00000,0.92453,92.45745,2.58400,0,0
692,0x2624,0.99950,1.00000,0.02227,0.00050,0,1
693,0x2625,0.00000,0.20000,20.00100,0.22314,0,0
694,0x2626,0.00000,0.92453,92.45745,2.58400,0,0
695,0x2627,0.08842,1.00000,3.21086,2.42565,0,1
696,0x2628,0.00000,0.20000,20.00100,0.22314,0,0
697,0x2629,0.00000,0.92453,92.45745,2.58400,0,0
698,0x262a,0.00000,0.92453,92.45745,2.58400,0,0
699,0x262b,0.99999,1.00000,0.00119,0.00001,0,1
700,0x262c,0.00000,0.20000,20.00100,0.22314,0,0
701,0x262d,0.00000,0.20000,20.00100,0.22314,0,0
702,0x262e,1.00000,1.00000,0.00001,0.00000,0,1
703,0x262f,0.00000,0.20000,20.00100,0.22314,0,0
704,0x2630,0.00000,0.92453,92.45745,2.58400,0,0
705,0x2631,0.00000,0.20000,20.00100,0.22314,0,0
706,0x2632,0.99991,1.00000,0.00935,0.00009,0,1
707,0x2633,0.00000,0.92453,92.45745,2.58400,0,0
708,0x2634,0.99996,1.00000,0.00358,0.00004,0,1
709,0x2635,0.00000,0.20000,20.00100,0.22314,0,0
710,0x2636,0.99805,1.00000,0.04419,0.00195,0,0
711,0x2637,0.00000,0.20000,20.00100,0.22314,0,0
712,0x2638,0.00000,1.00000,100.00500,209.73591,0,0
713,0x2639,0.00000,1.00000,100.00500,205.73591,0,1
714,0x263a,0.00000,0.20000,20.00100,0.22314,0,0
715,0x263b,0.00000,0.20000,20.00100,0.22314,0,0
717,0x263d,0.00000,0.20000,20.00100,0.22314,0,0
718,0x263e,0.99902,1.00000,0.03125,0.00098,0,1
719,0x263f,0.00000,0.20000,20.00100,0.22314,0,0
720,0x2640,1.00000,1.00000,0.00000,-0.00000,0,1
721,0x2641,0.00000,0.20000,20.00100,0.22314,0,0
722,0x2642,0.00000,0.20000,20.00100,0.22314,0,0
725,0x2645,0.00000,0.20000,20.00100,0.22314,0,0
726,0x2646,0.99997,1.00000,0.00349,0.00003,0,1
727,0x2647,0.00000,0.20000,20.00100,0.22314,0,0
728,0x2648,0.00000,0.20000,20.00100,0.22314,0,0
729,0x2649,0.00000,0.20000,20.00100,0.22314,0,0
732,0x264c,0.00000,0.20000,20.00100,0.22314,0,0
733,0x264d,0.99999,1.00000,0.00095,0.00001,0,1
734,0x264e,0.00000,0.20000,20.00100,0.22314,0,0
735,0x264f,0.00000,0.20000,20.00100,0.22314,0,0
736,0x2650,0.00000,0.20000,20.00100,0.22314,0,0
737,0x2651,0.99950,1.00000,0.02227,0.00050,0,1
738,0x2652,0.00000,0.20000,20.00100,0.22314,0,0
739,0x2653,0.00000,0.20000,20.00100,0.22314,0,0
740,0x2654,0.99996,1.00000,0.00358,0.00004,0,1
741,0x2655,0.00000,0.20000,20.00100,0.22314,0,0
742,0x2656,0.99658,1.00000,0.05859,0.00343,0,1
743,0x2657,0.00000,0.20000,20.00100,0.22314,0,0
745,0x2659,0.00000,0.20000,20.00100,0.22314,0,0
746,0x265a,0.00000,0.20000,20.00100,0.22314,0,0
747,0x265b,0.00000,0.20000,20.00100,0.22314,0,0
748,0x265c,0.99999,1.00000,0.00107,0.00001,0,1
749,0x265d,0.00000,0.20000,20.00100,0.22314,0,0
750,0x265e,0.00000,0.20000,20.00100,0.22314,0,0
751,0x265f,0.00000,0.20000,20.00100,0.22314,0,0
752,0x2660,0.99999,1.00000,0.00095,0.00001,0,1
753,0x2661,0.00000,0.20000,20.00100,0.22314,0,0
754,0x2662,0.00000,0.20000,20.00100,0.22314,0,0
755,0x2663,0.99938,1.00000,0.02490,0.00062,0,1
756,0x2664,0.00000,0.20000,20.00100,0.22314,0,0
757,0x2665,0.00000,0.20000,20.00100,0.22314,0,0
758,0x2666,0.00000,0.20000,20.00100,0.22314,0,0
759,0x2667,0.99950,1.00000,0.02227,0.00050,0,1
760,0x2668,0.00000,0.20000,20.00100,0.22314,0,0
761,0x2669,0.00000,0.20000,20.00100,0.22314,0,0
762,0x266a,0.99996,1.00000,0.00358,0.00004,0,1
763,0x266b,0.00000,0.20000,20.00100,0.22314,0,0
764,0x266c,0.00000,1.00000,100.00500,270.73287,1,1
765,0x266d,0.00000,1.00000,100.00500,272.27804,1,0
766,0x266e,0.00000,0.20000,20.00100,0.22314,0,0
767,0x266f,0.00000,0.20000,20.00100,0.22314,0,0
770,0x2672,0.00000,0.20000,20.00100,0.22314,0,0
771,0x2673,1.00000,1.00000,0.00048,0.00000,0,1
772,0x2674,0.00000,0.20000,20.00100,0.22314,0,0
773,0x2675,0.00000,0.20000,20.00100,0.22314,0,0
774,0x2676,0.00000,0.20000,20.00100,0.22314,0,0
775,0x2677,0.99620,1.00000,0.06176,0.00381,0,1
776,0x2678,0.00000,0.20000,20.00100,0.22314,0,0
777,0x2679,0.00000,0.20000,20.00100,0.22314,0,0
778,0x267a,0.00000,0.20000,20.00100,0.22314,0,0
781,0x267d,0.00000,0.20000,20.00100,0.22314,0,0
782,0x267e,0.99995,1.00000,0.00491,0.00005,0,1
783,0x267f,0.00000,0.20000,20.00100,0.22314,0,0
784,0x2680,0.00000,0.20000,20.00100,0.22314,0,0
785,0x2681,0.00000,0.20000,20.00100,0.22314,0,0
786,0x2682,0.00000,0.20000,20.00100,0.22314,0,0
787,0x2683,0.00000,0.20000,20.00100,0.22314,0,0
788,0x2684,0.00000,0.20000,20.00100,0.22314,0,0
789,0x2685,0.99756,1.00000,0.04941,0.00244,0,1
790,0x2686,0.00000,0.20000,20.00100,0.22314,0,0
792,0x2688,1.00000,1.00000,0.00000,0.00000,0,1
793,0x2689,0.99999,1.00000,0.00076,0.00001,0,1
794,0x268a,0.99953,1.00000,0.02168,0.00047,0,1
795,0x268b,0.00000,0.20000,20.00100,0.22314,0,0
796,0x268c,0.00000,0.20000,20.00100,0.22314,0,0
797,0x268d,0.00000,0.20000,20.00100,0.22314,0,0
798,0x268e,0.00000,0.20000,20.00100,0.22314,0,0
799,0x268f,0.00000,0.20000,20.00100,0.22314,0,0
800,0x2690,0.00000,0.20000,20.00100,0.22314,0,0
801,0x2691,0.99950,1.00000,0.02227,0.00050,0,1
802,0x2692,0.00000,0.20000,20.00100,0.22314,0,0
803,0x2693,0.00000,0.20000,20.00100,0.22314,0,0
804,0x2694,0.99930,1.00000,0.02641,0.00070,0,1
805,0x2695,0.00000,0.20000,20.00100,0.22314,0,0
806,0x2696,0.00000,0.20000,20.00100,0.22314,0,0
807,0x2697,0.00000,0.20000,20.00100,0.22314,0,0
808,0x2698,0.99930,1.00000,0.02641,0.00070,0,1
809,0x2699,0.00000,0.20000,20.00100,0.22314,0,0
810,0x269a,0.00000,0.20000,20.00100,0.22314,0,0
811,0x269b,0.00000,0.20000,20.00100,0.22314,0,0
812,0x269c,0.99950,1.00000,0.02227,0.00050,0,1
813,0x269d,0.00000,0.20000,20.00100,0.22314,0,0
814,0x269e,0.00000,0.20000,20.00100,0.22314,0,0
815,0x269f,0.91690,1.00000,0.30106,0.08676,0,1
816,0x26a0,0.00000,0.20000,20.00100,0.22314,0,0
817,0x26a1,0.00000,0.20000,20.00100,0.22314,0,0
818,0x26a2,0.00000,0.20000,20.00100,0.22314,0,0
819,0x26a3,0.00000,0.20000,20.00100,0.22314,0,0
820,0x26a4,0.99999,1.00000,0.00095,0.00001,0,1
821,0x26a5,0.00000,0.20000,20.00100,0.22314,0,0
822,0x26a6,0.00000,0.20000,20.00100,0.22314,0,0
823,0x26a7,1.00000,1.00000,0.00000,0.00000,0,1
824,0x26a8,1.00000,1.00000,0.00000,0.00000,0,1
825,0x26a9,0.00000,0.20000,20.00100,0.22314,0,0
826,0x26aa,0.00000,0.20000,20.00100,0.22314,0,0
827,0x26ab,0.99999,1.00000,0.00076,0.00001,0,1
828,0x26ac,0.00000,0.20000,20.00100,0.22314,0,0
829,0x26ad,0.99999,1.00000,0.00076,0.00001,0,1
830,0x26ae,1.00000,1.00000,0.00000,0.00000,0,1
831,0x26af,0.99996,1.00000,0.00358,0.00004,0,1
832,0x26b0,0.00000,0.20000,20.00100,0.22314,0,0
833,0x26b1,0.00000,1.00000,100.00500,223.60762,0,1
834,0x26b2,0.00000,0.92453,92.45745,2.58400,0,0
835,0x26b3,0.00000,0.20000,20.00100,0.22314,0,0
837,0x26b5,0.00000,1.00000,100.00500,543.70406,1,0
838,0x26b6,0.00000,1.00000,100.00500,536.61370,1,1
839,0x26b7,0.00000,0.20000,20.00100,0.22314,0,0
840,0x26b8,0.00000,1.00000,100.00500,553.24923,1,0
841,0x26b9,0.00000,1.00000,100.00500,708.39642,1,1
842,0x26ba,0.00000,0.20000,20.00100,0.22314,0,0
843,0x26bb,0.00000,0.20000,20.00100,0.22314,0,0
844,0x26bc,0.00000,1.00000,100.00500,270.73287,1,0
845,0x26bd,0.00000,0.20000,20.00100,0.22314,0,0
846,0x26be,0.00000,1.00000,100.00500,276.27804,1,0
847,0x26bf,0.00000,0.20000,20.00100,0.22314,0,0
848,0x26c0,1.00000,1.00000,0.00048,0.00000,0,1
849,0x26c1,0.00000,0.20000,20.00100,0.22314,0,0
850,0x26c2,0.00000,0.20000,20.00100,0.22314,0,0
851,0x26c3,0.95205,1.00000,0.22442,0.04914,0,1
852,0x26c4,0.00000,0.20000,20.00100,0.22314,0,0
853,0x26c5,0.00000,0.20000,20.00100,0.22314,0,0
855,0x26c7,0.00000,0.20000,20.00100,0.22314,0,0
856,0x26c8,0.00000,0.20000,20.00100,0.22314,0,0
857,0x26c9,0.00000,0.20000,20.00100,0.22314,0,0
858,0x26ca,0.99998,1.00000,0.00151,0.00002,0,1
859,0x26cb,0.00000,0.20000,20.00100,0.22314,0,0
860,0x26cc,0.00000,0.20000,20.00100,0.22314,0,0
862,0x26ce,0.00000,0.20000,20.00100,0.22314,0,0
863,0x26cf,0.00000,0.20000,20.00100,0.22314,0,0
864,0x26d0,0.00000,0.20000,20.00100,0.22314,0,0
865,0x26d1,0.99969,1.00000,0.01774,0.00031,0,1
866,0x26d2,0.00000,0.20000,20.00100,0.22314,0,0
867,0x26d3,0.00000,0.20000,20.00100,0.22314,0,0
868,0x26d4,0.00000,0.20000,20.00100,0.22314,0,0
869,0x26d5,0.99999,1.00000,0.00095,0.00001,0,1
870,0x26d6,0.00000,0.20000,20.00100,0.22314,0,0
871,0x26d7,0.00000,0.92453,92.45745,2.58400,0,0
872,0x26d8,0.99993,1.00000,0.00679,0.00007,0,1
873,0x26d9,0.00000,0.20000,20.00100,0.22314,0,0
874,0x26da,0.00000,0.92453,92.45745,2.58400,0,0
875,0x26db,0.00000,0.20000,20.00100,0.22314,0,0
876,0x26dc,0.97663,1.00000,0.15470,0.02365,0,1
877,0x26dd,0.00000,0.92453,92.45745,2.58400,0,0
878,0x26de,0.00000,0.20000,20.00100,0.22314,0,0
879,0x26df,0.99996,1.00000,0.00358,0.00004,0,1
880,0x26e0,0.00000,0.20000,20.00100,0.22314,0,0
881,0x26e1,0.66667,1.00000,0.70711,0.40547,0,0
882,0x26e2,0.00000,0.20000,20.00100,0.22314,0,0
883,0x26e3,0.99093,1.00000,0.09570,0.00912,0,0
884,0x26e4,0.00000,0.20000,20.00100,0.22314,0,0
885,0x26e5,0.00000,1.00000,100.00500,553.24923,1,0
886,0x26e6,0.00000,1.00000,100.00500,261.18769,1,1
887,0x26e7,0.00000,0.20000,20.00100,0.22314,0,0
889,0x26e9,0.00000,1.00000,100.00500,547.70406,1,1
890,0x26ea,0.00000,1.00000,100.00500,276.27804,1,0
891,0x26eb,0.00000,0.20000,20.00100,0.22314,0,0
892,0x26ec,0.71659,1.00000,0.62889,0.33326,0,1
893,0x26ed,0.00000,0.20000,20.00100,0.22314,0,0
894,0x26ee,0.00000,0.20000,20.00100,0.22314,0,0
895,0x26ef,0.00000,0.20000,20.00100,0.22314,0,0
896,0x26f0,0.00000,0.20000,20.00100,0.22314,0,0
897,0x26f1,1.00000,1.00000,0.00000,-0.00000,0,1
898,0x26f2,0.00000,0.20000,20.00100,0.22314,0,0
899,0x26f3,0.00000,0.20000,20.00100,0.22314,0,0
902,0x26f6,0.55834,1.00000,0.88939,0.58278,0,1
903,0x26f7,0.00000,0.20000,20.00100,0.22314,0,0
904,0x26f8,0.00000,0.20000,20.00100,0.22314,0,0
905,0x26f9,0.00000,0.20000,20.00100,0.22314,0,0
906,0x26fa,0.00000,0.20000,20.00100,0.22314,0,0
907,0x26fb,1.00000,1.00000,0.00000,0.00000,0,1
908,0x26fc,1.00000,1.00000,0.00000,0.00000,0,1
909,0x26fd,0.89256,1.00000,0.34695,0.11367,0,1
910,0x26fe,0.00000,0.20000,20.00100,0.22314,0,0
911,0x26ff,0.00000,0.20000,20.00100,0.22314,0,0
912,0x2700,0.00000,0.20000,20.00100,0.22314,0,0
913,0x2701,0.00000,0.20000,20.00100,0.22314,0,0
914,0x2702,0.00000,0.20000,20.00100,0.22314,0,0
915,0x2703,0.00000,0.20000,20.00100,0.22314,0,0
916,0x2704,0.99950,1.00000,0.02227,0.00050,0,1
917,0x2705,0.00000,0.20000,20.00100,0.22314,0,0
918,0x2706,0.00000,0.20000,20.00100,0.22314,0,0
919,0x2707,0.99930,1.00000,0.02641,0.00070,0,1
920,0x2708,0.00000,0.20000,20.00100,0.22314,0,0
921,0x2709,0.00000,0.20000,20.00100,0.22314,0,0
922,0x270a,0.00000,0.20000,20.00100,0.22314,0,0
923,0x270b,1.00000,1.00000,0.00000,0.00000,0,1
924,0x270c,0.00000,0.20000,20.00100,0.22314,0,0
925,0x270d,0.00000,0.20000,20.00100,0.22314,0,0
926,0x270e,0.00000,0.20000,20.00100,0.22314,0,0
927,0x270f,0.99950,1.00000,0.02227,0.00050,0,1
928,0x2710,0.00000,0.20000,20.00100,0.22314,0,0
929,0x2711,0.00000,0.20000,20.00100,0.22314,0,0
930,0x2712,0.91690,1.00000,0.30106,0.08676,0,1
931,0x2713,0.00000,0.20000,20.00100,0.22314,0,0
932,0x2714,0.00000,0.20000,20.00100,0.22314,0,0
933,0x2715,0.00000,0.20000,20.00100,0.22314,0,0
934,0x2716,0.00000,0.20000,20.00100,0.22314,0,0
935,0x2717,0.99999,1.00000,0.00095,0.00001,0,1
936,0x2718,0.00000,0.20000,20.00100,0.22314,0,0
937,0x2719,0.00000,0.20000,20.00100,0.22314,0,0
938,0x271a,1.00000,1.00000,0.00000,0.00000,0,1
939,0x271b,1.00000,1.00000,0.00000,0.00000,0,1
940,0x271c,0.00000,0.20000,20.00100,0.22314,0,0
941,0x271d,0.00000,0.20000,20.00100,0.22314,0,0
942,0x271e,0.99999,1.00000,0.00076,0.00001,0,1
943,0x271f,0.00000,0.20000,20.00100,0.22314,0,0
944,0x2720,1.00000,1.00000,0.00000,0.00000,0,1
945,0x2721,1.00000,1.00000,0.00000,0.00000,0,1
946,0x2722,0.99996,1.00000,0.00358,0.00004,0,1
947,0x2723,0.00000,0.20000,20.00100,0.22314,0,0
948,0x2724,0.99756,1.00000,0.04941,0.00244,0,0
949,0x2725,0.00000,0.20000,20.00100,0.22314,0,0
950,0x2726,0.00000,1.00000,100.00500,270.95601,1,0
951,0x2727,0.00000,0.20000,20.00100,0.22314,0,0
952,0x2728,0.00000,0.20000,20.00100,0.22314,0,0
953,0x2729,0.00000,1.00000,100.00500,549.24923,1,1
954,0x272a,0.00000,0.20000,20.00100,0.22314,0,0
955,0x272b,0.00000,0.20000,20.00100,0.22314,0,0
956,0x272c,0.00000,1.00000,100.00500,265.18769,1,0
957,0x272d,0.00000,0.20000,20.00100,0.22314,0,0
958,0x272e,1.00000,1.00000,0.00000,-0.00000,0,1
960,0x2730,0.00000,0.20000,20.00100,0.22314,0,0
962,0x2732,0.00000,0.20000,20.00100,0.22314,0,0
963,0x2733,0.99696,1.00000,0.05524,0.00305,0,1
964,0x2734,0.00000,0.20000,20.00100,0.22314,0,0
965,0x2735,0.00000,0.20000,20.00100,0.22314,0,0
969,0x2739,0.00000,0.20000,20.00100,0.22314,0,0
970,0x273a,0.09724,1.00000,3.04688,2.33054,0,1
971,0x273b,0.00000,0.20000,20.00100,0.22314,0,0
972,0x273c,0.00000,0.20000,20.00100,0.22314,0,0
976,0x2740,0.00000,0.20000,20.00100,0.22314,0,0
977,0x2741,0.00000,0.20000,20.00100,0.22314,0,0
978,0x2742,1.00000,1.00000,0.00000,-0.00000,0,1
979,0x2743,0.00000,0.20000,20.00100,0.22314,0,0
980,0x2744,0.00000,0.20000,20.00100,0.22314,0,0
981,0x2745,0.00000,0.20000,20.00100,0.22314,0,0
982,0x2746,0.00000,0.20000,20.00100,0.22314,0,0
983,0x2747,0.00000,0.20000,20.00100,0.22314,0,0
