name,regime,sublabel,n,code_bytes,base_rate,ece_always_benign,ece_oracle,ece_mmae,ece_clf,ece_rule,ece_guard,region_ent,mmae_pick,mmae_nis_pick,clf_pick,rule_pick,guard_pick,s_glob_benign_eng,s_spat_benign_eng,s_glob_packed_eng,s_glob_obf_eng,nis_benign_eng,nis_packed_eng,nis_obf_eng
desync_coreutils_64_O0_stdbuf,obfuscated,pilot,148858,164498,0.275598,0.050327,0.024940,0.050327,0.024940,0.024940,0.024940,6.214582,benign,benign,obfuscated,obfuscated,obfuscated,21.678601,0.184785,21.678601,21.942164,748.178311,748.178311,1066.352623
desync_coreutils_64_O0_expr,obfuscated,pilot,162211,177314,0.293593,0.051368,0.026442,0.051368,0.026442,0.026442,0.026442,6.071113,benign,benign,obfuscated,obfuscated,obfuscated,26.603406,0.182153,26.603406,26.879731,759.098776,759.098776,1098.868380
desync_coreutils_64_O0_truncate,obfuscated,pilot,46670,51266,0.289801,0.052842,0.025935,0.289801,0.025935,0.025935,0.025935,6.034821,packed,benign,obfuscated,obfuscated,obfuscated,23.974578,0.172186,23.974578,24.259097,768.213261,768.213261,1102.453744
desync_coreutils_64_O0_truncate,obfuscated,d1_med,63775,70226,0.290443,0.069000,0.012790,0.290443,0.012790,0.012790,0.012790,6.165660,packed,packed,obfuscated,obfuscated,obfuscated,32.236484,0.192354,32.236481,32.512220,849.154927,849.151256,1181.140776
desync_coreutils_64_O0_rm,obfuscated,pilot,103316,113122,0.292462,0.050943,0.026851,0.050943,0.026851,0.026851,0.026851,6.119874,benign,benign,obfuscated,obfuscated,obfuscated,25.193295,0.176173,25.193295,25.469879,760.367659,760.367659,1100.996610
desync_coreutils_64_O0_chcon,obfuscated,pilot,101544,111234,0.291745,0.053386,0.024638,0.053386,0.024638,0.024638,0.024638,6.090268,benign,benign,obfuscated,obfuscated,obfuscated,27.267285,0.177061,27.267285,27.549710,791.741133,791.741133,1130.235897
desync_coreutils_64_O0_stat,obfuscated,pilot,224051,246962,0.276339,0.051465,0.024160,0.276339,0.024160,0.024160,0.024160,6.245008,packed,packed,obfuscated,obfuscated,obfuscated,22.489191,0.184531,22.489191,22.757791,746.140039,746.140015,1067.218778
desync_coreutils_64_O0_rmdir,obfuscated,pilot,140938,156034,0.274681,0.050131,0.025530,0.050131,0.025530,0.025530,0.025530,6.240347,benign,benign,obfuscated,obfuscated,obfuscated,20.743166,0.183315,20.743166,21.010832,732.939290,732.939290,1050.844898
desync_coreutils_64_O0_echo,obfuscated,pilot,38384,41778,0.294081,0.054614,0.028614,0.054614,0.028614,0.028614,0.028614,6.015115,benign,benign,obfuscated,obfuscated,obfuscated,22.347195,0.164757,22.347195,22.644148,772.306472,772.306472,1106.209126
desync_coreutils_64_O0_echo,obfuscated,d1_med,53186,58162,0.293893,0.067393,0.017860,0.293893,0.017860,0.017860,0.017860,6.231283,packed,packed,obfuscated,obfuscated,obfuscated,28.743905,0.178085,28.743904,29.032736,822.754417,822.752463,1157.064348
desync_coreutils_64_O0_echo,obfuscated,d2_heavy,123351,134034,0.278579,0.099598,0.016702,0.278579,0.016702,0.016702,0.016702,6.256508,packed,packed,obfuscated,obfuscated,obfuscated,45.242756,0.211890,45.242605,45.527726,1004.531564,1004.386089,1341.831851
desync_coreutils_64_O0_echo,obfuscated,d3_max,131693,142930,0.255944,0.124349,0.040823,0.255944,0.040823,0.040823,0.040823,6.625111,packed,packed,obfuscated,obfuscated,obfuscated,42.834541,0.218979,42.825436,43.135322,1018.920619,1011.597146,1352.236265
desync_coreutils_64_O0_md5sum,obfuscated,pilot,67967,75394,0.291774,0.049554,0.028160,0.049554,0.028160,0.028160,0.028160,6.023932,benign,benign,obfuscated,obfuscated,obfuscated,24.889405,0.178903,24.889405,25.157391,758.324770,758.324770,1083.558802
desync_coreutils_64_O0_md5sum,obfuscated,d1_med,92396,102514,0.290868,0.065698,0.014325,0.290868,0.014325,0.014325,0.014325,6.130735,packed,packed,obfuscated,obfuscated,obfuscated,31.978950,0.198970,31.978945,32.250270,840.889472,840.883811,1168.011209
desync_coreutils_64_O0_test,obfuscated,pilot,155548,171922,0.277201,0.048994,0.026819,0.048994,0.026819,0.026819,0.026819,6.233603,benign,benign,obfuscated,obfuscated,obfuscated,21.271319,0.181651,21.271319,21.536361,740.322842,740.322842,1061.030163
desync_coreutils_64_O0_hostid,obfuscated,pilot,36783,40130,0.292961,0.053231,0.027033,0.053231,0.027033,0.027033,0.027033,5.993661,benign,benign,obfuscated,obfuscated,obfuscated,22.067015,0.163747,22.067015,22.366048,772.891750,772.891750,1107.209574
desync_coreutils_64_O0_hostid,obfuscated,d1_med,50407,55218,0.291924,0.064930,0.015679,0.291924,0.015679,0.015679,0.015679,6.091607,packed,packed,obfuscated,obfuscated,obfuscated,29.734021,0.181134,29.734012,30.019064,838.715692,838.705783,1173.307431
desync_coreutils_64_O0_hostid,obfuscated,d2_heavy,117502,127842,0.278072,0.099248,0.016629,0.278072,0.016629,0.016629,0.016629,6.323722,packed,packed,obfuscated,obfuscated,obfuscated,45.335958,0.212385,45.335755,45.619857,992.226519,992.038239,1330.419015
desync_coreutils_64_O0_hostid,obfuscated,d3_max,125650,136546,0.254636,0.122690,0.039896,0.254636,0.039896,0.039896,0.039896,6.616503,packed,packed,obfuscated,obfuscated,obfuscated,43.198560,0.215586,43.189659,43.498497,1019.602424,1012.457058,1354.416934
desync_coreutils_64_O0_cksum,obfuscated,pilot,270060,300578,0.292983,0.043216,0.031625,0.292983,0.031625,0.031625,0.031625,6.126254,packed,packed,obfuscated,obfuscated,obfuscated,23.510372,0.195731,23.510370,23.748333,662.465289,662.462780,978.168827
desync_coreutils_64_O0_touch,obfuscated,pilot,224029,247410,0.273813,0.049128,0.026786,0.049128,0.026786,0.026786,0.026786,6.257764,benign,benign,obfuscated,obfuscated,obfuscated,21.004614,0.180555,21.004614,21.266061,716.255435,716.255435,1030.320450
desync_coreutils_64_O0_sha512sum,obfuscated,pilot,97279,107266,0.274417,0.039663,0.031551,0.274417,0.031551,0.031551,0.031551,6.127898,packed,packed,obfuscated,obfuscated,obfuscated,19.674156,0.183901,19.674145,19.934217,654.616956,654.602597,973.557699
desync_coreutils_64_O0_sha512sum,obfuscated,d1_med,125163,138146,0.275864,0.054782,0.019300,0.275864,0.019300,0.019300,0.019300,6.160567,packed,packed,obfuscated,obfuscated,obfuscated,26.068861,0.196710,26.068858,26.328209,732.654122,732.650440,1055.907116
desync_coreutils_64_O0_fold,obfuscated,pilot,45262,49298,0.292364,0.055113,0.025324,0.292364,0.025324,0.025324,0.025324,6.004886,packed,benign,obfuscated,obfuscated,obfuscated,24.166941,0.165948,24.166941,24.457048,788.362129,788.362129,1123.128484
desync_coreutils_64_O0_fold,obfuscated,d1_med,61611,67474,0.292318,0.068418,0.014245,0.292318,0.014245,0.014245,0.014245,6.090194,packed,packed,obfuscated,obfuscated,obfuscated,30.573364,0.181040,30.573363,30.861245,848.275588,848.273603,1182.661375
desync_coreutils_64_O0_fold,obfuscated,d2_heavy,144063,156642,0.278399,0.101112,0.017628,0.278399,0.017628,0.017628,0.017628,6.303359,packed,packed,obfuscated,obfuscated,obfuscated,45.065968,0.216447,45.065650,45.355437,1003.712495,1003.472153,1339.932033
desync_coreutils_64_O0_mkdir,obfuscated,pilot,158256,175090,0.276596,0.050564,0.025210,0.050564,0.025210,0.025210,0.025210,6.237227,benign,benign,obfuscated,obfuscated,obfuscated,21.782172,0.184525,21.782172,22.048459,744.320614,744.320614,1063.386416
desync_coreutils_64_O0_pathchk,obfuscated,pilot,41060,44962,0.291890,0.052607,0.026802,0.052607,0.026802,0.026802,0.026802,6.005304,benign,benign,obfuscated,obfuscated,obfuscated,24.454115,0.177852,24.454115,24.741169,789.227409,789.227409,1123.178870
desync_coreutils_64_O0_pathchk,obfuscated,d1_med,56524,61986,0.290797,0.066875,0.014017,0.290797,0.014017,0.014017,0.014017,6.107010,packed,packed,obfuscated,obfuscated,obfuscated,31.405228,0.187133,31.405223,31.690411,848.351567,848.347706,1183.570749
desync_coreutils_64_O0_pathchk,obfuscated,d2_heavy,131780,143362,0.277470,0.101373,0.018375,0.277470,0.018375,0.018375,0.018375,6.317995,packed,packed,obfuscated,obfuscated,obfuscated,47.306726,0.219407,47.306484,47.590826,1026.626164,1026.424548,1363.082730
desync_coreutils_64_O0_pathchk,obfuscated,d3_max,141514,153794,0.253735,0.125149,0.041998,0.253735,0.041998,0.041998,0.041998,6.543218,packed,packed,obfuscated,obfuscated,obfuscated,44.797070,0.223638,44.788808,45.092136,1029.289959,1022.712899,1362.918781
desync_coreutils_64_O0_whoami,obfuscated,pilot,37197,40594,0.292954,0.051490,0.027865,0.292954,0.027865,0.027865,0.027865,6.013758,packed,benign,obfuscated,obfuscated,obfuscated,22.629183,0.171183,22.629183,22.920937,767.968676,767.968676,1100.371594
desync_coreutils_64_O0_whoami,obfuscated,d1_med,51006,55890,0.292221,0.065712,0.018106,0.292221,0.018106,0.018106,0.018106,6.098831,packed,packed,obfuscated,obfuscated,obfuscated,27.852634,0.180827,27.852632,28.145942,827.139701,827.137866,1162.915620
desync_coreutils_64_O0_whoami,obfuscated,d2_heavy,119057,129570,0.277775,0.101511,0.018205,0.277775,0.018205,0.018205,0.018205,6.303714,packed,packed,obfuscated,obfuscated,obfuscated,44.295475,0.212877,44.295273,44.582082,991.507435,991.322730,1326.881071
desync_coreutils_64_O0_whoami,obfuscated,d3_max,127180,138162,0.254631,0.121678,0.038795,0.254631,0.038795,0.038795,0.038795,6.559480,packed,packed,obfuscated,obfuscated,obfuscated,42.756571,0.212736,42.747801,43.056459,1009.055386,1001.993392,1343.835659
desync_coreutils_64_O0_chown,obfuscated,pilot,100562,110322,0.291631,0.051502,0.026486,0.291631,0.026486,0.026486,0.026486,6.080205,packed,packed,obfuscated,obfuscated,obfuscated,26.420989,0.178640,26.420989,26.699467,783.721500,783.721265,1121.849568
desync_coreutils_64_O0_chown,obfuscated,d1_med,136852,150322,0.290664,0.064771,0.015684,0.290664,0.015684,0.015684,0.015684,6.183182,packed,packed,obfuscated,obfuscated,obfuscated,31.623531,0.185249,31.623524,31.903409,848.443471,848.436100,1185.923670
